game_id,game_date,team_name,player_name,period,minutes_remaining,seconds_remaining,action_type,shot_type,shot_zone_basic,shot_zone_area,shot_zone_range,shot_distance,loc_x,loc_y,shot_attempted_flag,shot_made_flag,htm,vtm,shot_category,made_label
42500122,20260420,New York Knicks,Karl-Anthony Towns,3,6,15,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,NYK,ATL,Layup,Made
42500122,20260420,New York Knicks,Mikal Bridges,3,5,41,Running Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,227,43,1,0,NYK,ATL,Jump Shot,Missed
42500122,20260420,New York Knicks,Jalen Brunson,3,5,16,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,49,111,1,1,NYK,ATL,Fadeaway,Made
42500122,20260420,New York Knicks,Jalen Brunson,3,4,26,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,48,98,1,1,NYK,ATL,Jump Shot,Made
42500122,20260420,New York Knicks,Jalen Brunson,3,3,46,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-21,61,1,0,NYK,ATL,Fadeaway,Missed
42500122,20260420,New York Knicks,Karl-Anthony Towns,3,3,18,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-227,0,1,0,NYK,ATL,Jump Shot,Missed
42500122,20260420,New York Knicks,Karl-Anthony Towns,3,2,46,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,9,1,1,NYK,ATL,Layup,Made
42500122,20260420,New York Knicks,Karl-Anthony Towns,3,2,19,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,31,137,281,1,1,NYK,ATL,Jump Shot,Made
42500122,20260420,New York Knicks,Mitchell Robinson,3,1,20,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,1,1,1,NYK,ATL,Dunk / Alley Oop,Made
42500122,20260420,New York Knicks,Jose Alvarado,3,0,4,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,32,59,1,0,NYK,ATL,Jump Shot,Missed
42500122,20260420,New York Knicks,Jose Alvarado,4,10,47,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,130,239,1,0,NYK,ATL,Jump Shot,Missed
42500122,20260420,New York Knicks,OG Anunoby,4,10,8,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,26,26,1,0,NYK,ATL,Layup,Missed
42500122,20260420,New York Knicks,Jordan Clarkson,4,10,3,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,10,1,1,NYK,ATL,Layup,Made
42500122,20260420,New York Knicks,Jordan Clarkson,4,9,22,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,43,260,1,0,NYK,ATL,Jump Shot,Missed
42500122,20260420,New York Knicks,OG Anunoby,4,8,42,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-229,-10,1,1,NYK,ATL,Jump Shot,Made
42500122,20260420,New York Knicks,Jose Alvarado,4,8,4,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,29,22,1,0,NYK,ATL,Layup,Missed
42500122,20260420,New York Knicks,Jalen Brunson,4,7,32,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,137,220,1,0,NYK,ATL,Pull-Up / Step Back,Missed
42500122,20260420,New York Knicks,Mikal Bridges,4,7,14,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-127,208,1,0,NYK,ATL,Jump Shot,Missed
42500122,20260420,New York Knicks,Mikal Bridges,4,7,9,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-143,205,1,0,NYK,ATL,Jump Shot,Missed
42500122,20260420,New York Knicks,Karl-Anthony Towns,4,6,31,Driving Bank Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-15,21,1,0,NYK,ATL,Hook Shot,Missed
42500122,20260420,New York Knicks,Jordan Clarkson,4,6,30,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,NYK,ATL,Layup,Missed
42500122,20260420,New York Knicks,Jordan Clarkson,4,6,29,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,-4,1,0,NYK,ATL,Layup,Missed
42500122,20260420,New York Knicks,Jalen Brunson,4,5,26,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,4,67,1,1,NYK,ATL,Jump Shot,Made
42500122,20260420,New York Knicks,Jalen Brunson,4,4,55,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,89,248,1,0,NYK,ATL,Pull-Up / Step Back,Missed
42500122,20260420,New York Knicks,Karl-Anthony Towns,4,4,22,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,107,263,1,0,NYK,ATL,Jump Shot,Missed
42500122,20260420,New York Knicks,Jalen Brunson,4,3,44,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-18,21,1,0,NYK,ATL,Layup,Missed
42500122,20260420,New York Knicks,Josh Hart,4,2,56,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,105,229,1,0,NYK,ATL,Pull-Up / Step Back,Missed
42500122,20260420,New York Knicks,Jalen Brunson,4,1,21,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,102,240,1,1,NYK,ATL,Pull-Up / Step Back,Made
42500122,20260420,New York Knicks,Jalen Brunson,4,0,44,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,14,72,127,1,0,NYK,ATL,Pull-Up / Step Back,Missed
42500122,20260420,New York Knicks,Jalen Brunson,4,0,13,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-83,98,1,0,NYK,ATL,Fadeaway,Missed
42500122,20260420,New York Knicks,Jalen Brunson,4,0,8,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,98,248,1,1,NYK,ATL,Jump Shot,Made
42500122,20260420,New York Knicks,Mikal Bridges,4,0,1,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-120,14,1,0,NYK,ATL,Fadeaway,Missed
42500123,20260423,New York Knicks,Karl-Anthony Towns,1,11,20,Running Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-13,247,1,0,ATL,NYK,Jump Shot,Missed
42500123,20260423,New York Knicks,Jalen Brunson,1,10,57,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,7,3,1,1,ATL,NYK,Layup,Made
42500123,20260423,New York Knicks,OG Anunoby,1,10,11,Step Back Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-232,13,1,1,ATL,NYK,Pull-Up / Step Back,Made
42500123,20260423,New York Knicks,OG Anunoby,1,9,28,Running Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,32,1,0,ATL,NYK,Jump Shot,Missed
42500123,20260423,New York Knicks,Mikal Bridges,1,8,54,Running Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,229,25,1,0,ATL,NYK,Jump Shot,Missed
42500123,20260423,New York Knicks,OG Anunoby,1,8,19,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,5,110,1,0,ATL,NYK,Pull-Up / Step Back,Missed
42500123,20260423,New York Knicks,OG Anunoby,1,8,6,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,-4,1,1,ATL,NYK,Layup,Made
42500123,20260423,New York Knicks,OG Anunoby,1,7,17,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-116,219,1,0,ATL,NYK,Jump Shot,Missed
42500123,20260423,New York Knicks,OG Anunoby,1,7,0,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,-1,1,1,ATL,NYK,Dunk / Alley Oop,Made
42500123,20260423,New York Knicks,Jalen Brunson,1,6,34,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,146,200,1,0,ATL,NYK,Jump Shot,Missed
42500123,20260423,New York Knicks,OG Anunoby,1,6,4,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,0,1,0,ATL,NYK,Dunk / Alley Oop,Missed
42500123,20260423,New York Knicks,OG Anunoby,1,5,44,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,31,1,0,ATL,NYK,Jump Shot,Missed
42500123,20260423,New York Knicks,Jalen Brunson,1,5,16,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,150,205,1,0,ATL,NYK,Pull-Up / Step Back,Missed
42500123,20260423,New York Knicks,Miles McBride,1,4,31,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-50,3,1,0,ATL,NYK,Pull-Up / Step Back,Missed
42500123,20260423,New York Knicks,Mitchell Robinson,1,4,30,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,ATL,NYK,Layup,Missed
42500123,20260423,New York Knicks,Jalen Brunson,1,3,41,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-9,-2,1,1,ATL,NYK,Layup,Made
42500123,20260423,New York Knicks,Miles McBride,1,2,34,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,-2,1,0,ATL,NYK,Jump Shot,Missed
42500123,20260423,New York Knicks,Jalen Brunson,1,2,15,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,227,55,1,0,ATL,NYK,Jump Shot,Missed
42500123,20260423,New York Knicks,Jalen Brunson,1,2,3,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-5,57,1,1,ATL,NYK,Jump Shot,Made
42500123,20260423,New York Knicks,Jalen Brunson,1,0,54,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,97,100,1,1,ATL,NYK,Pull-Up / Step Back,Made
42500123,20260423,New York Knicks,Jalen Brunson,1,0,30,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,200,141,1,0,ATL,NYK,Pull-Up / Step Back,Missed
42500123,20260423,New York Knicks,OG Anunoby,1,0,24,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,6,1,1,ATL,NYK,Jump Shot,Made
42500123,20260423,New York Knicks,Karl-Anthony Towns,2,10,48,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-9,-4,1,1,ATL,NYK,Dunk / Alley Oop,Made
42500123,20260423,New York Knicks,Jordan Clarkson,2,10,26,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-36,79,1,1,ATL,NYK,Jump Shot,Made
42500123,20260423,New York Knicks,Jordan Clarkson,2,9,10,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-88,230,1,0,ATL,NYK,Pull-Up / Step Back,Missed
42500123,20260423,New York Knicks,Jose Alvarado,2,8,56,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,-1,1,1,ATL,NYK,Layup,Made
42500123,20260423,New York Knicks,Jordan Clarkson,2,8,17,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-108,45,1,0,ATL,NYK,Fadeaway,Missed
42500123,20260423,New York Knicks,Karl-Anthony Towns,2,8,16,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,ATL,NYK,Layup,Made
42500123,20260423,New York Knicks,Mikal Bridges,2,7,50,Running Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,14,1,0,ATL,NYK,Jump Shot,Missed
42500123,20260423,New York Knicks,Jose Alvarado,2,7,22,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,1,21,1,1,ATL,NYK,Layup,Made
42500123,20260423,New York Knicks,Jordan Clarkson,2,7,2,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,0,1,0,ATL,NYK,Layup,Missed
42500123,20260423,New York Knicks,Josh Hart,2,6,59,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,17,-2,1,0,ATL,NYK,Layup,Missed
42500123,20260423,New York Knicks,Karl-Anthony Towns,2,6,58,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,ATL,NYK,Layup,Made
42500123,20260423,New York Knicks,Jalen Brunson,2,5,55,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,13,68,1,1,ATL,NYK,Jump Shot,Made
42500123,20260423,New York Knicks,Jalen Brunson,2,5,27,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,61,53,1,0,ATL,NYK,Fadeaway,Missed
42500123,20260423,New York Knicks,Mikal Bridges,2,5,10,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-12,115,1,0,ATL,NYK,Jump Shot,Missed
42500123,20260423,New York Knicks,OG Anunoby,2,4,49,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,9,1,0,ATL,NYK,Layup,Missed
42500123,20260423,New York Knicks,Josh Hart,2,4,23,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-183,167,1,0,ATL,NYK,Jump Shot,Missed
42500123,20260423,New York Knicks,Mitchell Robinson,2,3,55,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-9,1,1,1,ATL,NYK,Dunk / Alley Oop,Made
42500123,20260423,New York Knicks,Jalen Brunson,2,3,32,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,8,-85,6,1,0,ATL,NYK,Jump Shot,Missed
42500123,20260423,New York Knicks,Karl-Anthony Towns,2,3,4,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,0,1,1,ATL,NYK,Layup,Made
42500123,20260423,New York Knicks,Josh Hart,2,2,47,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,9,-1,1,0,ATL,NYK,Layup,Missed
42500123,20260423,New York Knicks,Jordan Clarkson,2,2,25,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,-5,1,1,ATL,NYK,Layup,Made
42500123,20260423,New York Knicks,Miles McBride,2,1,57,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,56,243,1,1,ATL,NYK,Jump Shot,Made
42500123,20260423,New York Knicks,Jordan Clarkson,2,1,27,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,11,1,1,ATL,NYK,Layup,Made
42500123,20260423,New York Knicks,Jordan Clarkson,2,1,2,Running Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-233,11,1,0,ATL,NYK,Jump Shot,Missed
42500123,20260423,New York Knicks,Miles McBride,2,0,44,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-66,239,1,1,ATL,NYK,Jump Shot,Made
42500123,20260423,New York Knicks,Miles McBride,2,0,0,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,51,239,1,0,ATL,NYK,Pull-Up / Step Back,Missed
42500123,20260423,New York Knicks,Karl-Anthony Towns,3,11,30,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,13,1,1,ATL,NYK,Layup,Made
42500123,20260423,New York Knicks,Jalen Brunson,3,10,58,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,15,1,1,ATL,NYK,Layup,Made
42500123,20260423,New York Knicks,Jalen Brunson,3,10,28,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-108,230,1,0,ATL,NYK,Pull-Up / Step Back,Missed
42500123,20260423,New York Knicks,Josh Hart,3,9,56,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,20,117,1,0,ATL,NYK,Jump Shot,Missed
42500123,20260423,New York Knicks,OG Anunoby,3,9,26,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,232,12,1,0,ATL,NYK,Jump Shot,Missed
42500123,20260423,New York Knicks,Jalen Brunson,3,9,22,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,2,42,1,0,ATL,NYK,Jump Shot,Missed
42500123,20260423,New York Knicks,OG Anunoby,3,9,21,Tip Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,ATL,NYK,Dunk / Alley Oop,Made
42500123,20260423,New York Knicks,Miles McBride,3,9,6,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-165,188,1,0,ATL,NYK,Jump Shot,Missed
42500123,20260423,New York Knicks,Karl-Anthony Towns,3,8,54,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-135,216,1,0,ATL,NYK,Jump Shot,Missed
42500123,20260423,New York Knicks,Karl-Anthony Towns,3,7,10,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,34,257,1,1,ATL,NYK,Jump Shot,Made
42500123,20260423,New York Knicks,Jalen Brunson,3,6,40,Driving Floating Bank Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,83,43,1,1,ATL,NYK,Jump Shot,Made
42500123,20260423,New York Knicks,Jordan Clarkson,3,5,42,Pullup Jump shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-22,18,1,0,ATL,NYK,Pull-Up / Step Back,Missed
42500123,20260423,New York Knicks,Jalen Brunson,3,5,19,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-13,21,1,1,ATL,NYK,Layup,Made
42500123,20260423,New York Knicks,Jalen Brunson,3,4,42,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,2,118,1,0,ATL,NYK,Fadeaway,Missed
42500123,20260423,New York Knicks,Josh Hart,3,3,49,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,49,251,1,0,ATL,NYK,Jump Shot,Missed
42500123,20260423,New York Knicks,Jordan Clarkson,3,2,26,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,13,1,0,ATL,NYK,Layup,Missed
42500123,20260423,New York Knicks,OG Anunoby,3,2,25,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,ATL,NYK,Layup,Made
42500123,20260423,New York Knicks,Jordan Clarkson,3,2,25,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,ATL,NYK,Layup,Missed
42500123,20260423,New York Knicks,OG Anunoby,3,1,49,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,12,1,1,ATL,NYK,Layup,Made
42500123,20260423,New York Knicks,Josh Hart,3,1,13,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-17,34,1,0,ATL,NYK,Layup,Missed
42500123,20260423,New York Knicks,Jalen Brunson,3,0,54,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,17,1,1,ATL,NYK,Layup,Made
42500123,20260423,New York Knicks,Karl-Anthony Towns,3,0,40,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,11,1,0,ATL,NYK,Layup,Missed
42500123,20260423,New York Knicks,Karl-Anthony Towns,3,0,5,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,12,1,1,ATL,NYK,Layup,Made
42500123,20260423,New York Knicks,Jose Alvarado,4,11,48,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,13,262,1,0,ATL,NYK,Jump Shot,Missed
42500123,20260423,New York Knicks,Miles McBride,4,11,20,Step Back Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,82,144,1,0,ATL,NYK,Pull-Up / Step Back,Missed
42500123,20260423,New York Knicks,Josh Hart,4,10,34,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-229,17,1,0,ATL,NYK,Jump Shot,Missed
42500123,20260423,New York Knicks,Jordan Clarkson,4,10,15,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-29,58,1,1,ATL,NYK,Jump Shot,Made
42500123,20260423,New York Knicks,Karl-Anthony Towns,4,9,13,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,16,1,0,ATL,NYK,Layup,Missed
42500123,20260423,New York Knicks,Miles McBride,4,8,54,Running Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,5,1,1,ATL,NYK,Jump Shot,Made
42500123,20260423,New York Knicks,Miles McBride,4,8,18,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-48,254,1,0,ATL,NYK,Pull-Up / Step Back,Missed
42500123,20260423,New York Knicks,Miles McBride,4,7,48,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-16,63,1,0,ATL,NYK,Jump Shot,Missed
42500123,20260423,New York Knicks,Josh Hart,4,7,35,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,10,1,1,ATL,NYK,Dunk / Alley Oop,Made
42500123,20260423,New York Knicks,Miles McBride,4,7,12,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-151,209,1,1,ATL,NYK,Jump Shot,Made
42500123,20260423,New York Knicks,Jalen Brunson,4,5,35,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,11,1,1,ATL,NYK,Layup,Made
42500123,20260423,New York Knicks,Jalen Brunson,4,5,6,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,-4,1,0,ATL,NYK,Layup,Missed
42500123,20260423,New York Knicks,Miles McBride,4,4,29,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,121,230,1,0,ATL,NYK,Pull-Up / Step Back,Missed
42500123,20260423,New York Knicks,Karl-Anthony Towns,4,3,55,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,4,1,0,ATL,NYK,Dunk / Alley Oop,Missed
42500123,20260423,New York Knicks,OG Anunoby,4,3,50,Pullup Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-228,31,1,1,ATL,NYK,Pull-Up / Step Back,Made
42500123,20260423,New York Knicks,Jalen Brunson,4,3,10,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-36,107,1,0,ATL,NYK,Jump Shot,Missed
42500123,20260423,New York Knicks,Miles McBride,4,2,36,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,11,23,1,0,ATL,NYK,Layup,Missed
42500123,20260423,New York Knicks,OG Anunoby,4,2,23,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,180,180,1,1,ATL,NYK,Jump Shot,Made
42500123,20260423,New York Knicks,Miles McBride,4,1,41,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-225,111,1,1,ATL,NYK,Jump Shot,Made
42500123,20260423,New York Knicks,Jalen Brunson,4,1,3,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,4,69,1,1,ATL,NYK,Jump Shot,Made
42500123,20260423,New York Knicks,Josh Hart,4,0,31,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,28,1,0,ATL,NYK,Jump Shot,Missed
42500123,20260423,New York Knicks,Jalen Brunson,4,0,16,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,18,146,115,1,0,ATL,NYK,Pull-Up / Step Back,Missed
42500124,20260425,New York Knicks,Jalen Brunson,1,11,35,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,99,105,1,1,ATL,NYK,Fadeaway,Made
42500124,20260425,New York Knicks,Jalen Brunson,1,10,54,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,32,51,1,0,ATL,NYK,Jump Shot,Missed
42500124,20260425,New York Knicks,Karl-Anthony Towns,1,10,50,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,15,1,1,ATL,NYK,Layup,Made
42500124,20260425,New York Knicks,Karl-Anthony Towns,1,10,25,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,4,1,1,ATL,NYK,Dunk / Alley Oop,Made
42500124,20260425,New York Knicks,Jalen Brunson,1,9,33,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,29,1,1,ATL,NYK,Jump Shot,Made
42500124,20260425,New York Knicks,Josh Hart,1,8,54,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-60,55,1,0,ATL,NYK,Pull-Up / Step Back,Missed
